Question Title,Sub-Outcome Code,Module,Topic/ Unit,Learning Outcome,Sub-Outcome,Question Type,Question Format,Origin/Author,Automatic Grading,Randomizable Parameters,Needs Calculator,Keywords,Last Edited By,Last Edit,Sean Reviewed,Shaobo Reviewed,Status,On Mobius,Margin of Error,Sig Fig
STATICS-RBSEXX.01.03 (roller),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.01.04(rocker),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.01.05(smooth surface),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.01.06 (peg),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.01.07 (pin on rod),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.01.08 (pin),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.01.09 (fixed to rod),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.01.10(fixed support),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.01 (cable),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.02(smooth surface),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.03 (roller),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.04(ball and socket),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.05(single journal bearing),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.06(SJB with square shaft),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.07(single thrust bearing),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.08(single smooth pin),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.09(hinge),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSEXX.02.10 (fixed support),,,,,,A,,,Yes,No,No,,Zoe Mao,"Oct 30, 2020 11:22 AM",No,No,under construction,No,,
STATICS-RBSE08.02.03,https://www.notion.so/STATICS-RBSE08-02-32129c101ad2482194f62df22f97b284,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Identify 2 and 3 force members,2. 2FMs (>1F at at least one point; 2FM or not 2FM),A,True or false,Zoe,Yes,No,No,2FM,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE07.02.01,https://www.notion.so/STATICS-RBSE07-02-805e17a8514e43568c2571ac174d3171,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",2. good/bad sig figs,A,Multiple choice,Zoe,Yes,No,No,"conclusion, sig figs",Zoe Mao,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE08.04.04,https://www.notion.so/STATICS-RBSE08-04-6109e05212194e72abb6cc6a15fad084,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Identify 2 and 3 force members,4. 3FMs (>1F at at least one point; 3FM or not 3FM),A,True or false,Zoe,Yes,No,No,3FM,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE07.01.04,https://www.notion.so/STATICS-RBSE07-01-ba2f43d3a10649768858bc501dc3bcc8,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",1. good/bad sentences,A,Multiple choice,Zoe,Yes,No,No,conclusion,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE03.01.02,https://www.notion.so/STATICS-RBSE03-01-c6e21957058b451ba6ec6a4ef4ecbf49,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best (unknown) information to Find in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE01.02.01,https://www.notion.so/STATICS-RBSE01-02-6c301c95765a4081af0b7b4f6633e1d1,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Differentiate between a particle and a rigid body, given a diagram or description",2. description (convergence or non-convergence of forces),A,Multiple choice,Zoe,Yes,No,No,"particle, rigid body",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE04.02.04,https://www.notion.so/STATICS-RBSE04-02-ed14934a6ee844f0a9a63b82229e5349,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",2. 3D (range of common 3D supports),A,Multiple choice,Zoe,Yes,No,No,"3D, FBD, journal bearing",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE08.01.02,https://www.notion.so/STATICS-RBSE08-01-046b224b41e348d58b0f070ab2b446c6,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Identify 2 and 3 force members,1. 2FMs (1F at each point; 2FM or not 2FM),A,True or false,Zoe,Yes,No,No,2FM,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE07.04.01,https://www.notion.so/STATICS-RBSE07-04-2393221099a540cbb98bf41a766ae746,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",4. good/bad variable/ scalar/ vector labels,A,Multi-select,Zoe,Yes,No,No,"conclusion, lables",Zoe Mao,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE07.04.04,https://www.notion.so/STATICS-RBSE07-04-2393221099a540cbb98bf41a766ae746,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",4. good/bad variable/ scalar/ vector labels,A,Multi-select,Zoe,Yes,No,No,"conclusion, lables",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE04.02.06,https://www.notion.so/STATICS-RBSE04-02-ed14934a6ee844f0a9a63b82229e5349,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",2. 3D (range of common 3D supports),A,Multiple choice,Zoe,Yes,No,No,"3D, FBD, smooth surface",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE05.01.03,https://www.notion.so/STATICS-RBSE05-01-da19772fd1774733949af0c7af8730f7,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Recognize the governing equations of equilibrium for rigid body equilibrium in 2D,1. vector,A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE05.02.02,https://www.notion.so/STATICS-RBSE05-02-6c545a5dbf1747d4a778c81495217d2d,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Recognize the governing equations of equilibrium for rigid body equilibrium in 2D,2. scalar,A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE02.02.05,https://www.notion.so/STATICS-RBSE02-02-dda331f40c1540899e605b82eabeaf4a,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best (known) information that is Given in a simple scenario, given a description (words and diagram)",2. 3D (range of common 3D supports),A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE01.01.04,https://www.notion.so/STATICS-RBSE01-01-d83bf0f4e47f47cb88d1a690b3310e2a,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Differentiate between a particle and a rigid body, given a diagram or description",1. diagram (convergence or non-convergence of forces),A,Multiple choice,Zoe,Yes,No,No,"particle, rigid body",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE02.01.01,https://www.notion.so/STATICS-RBSE02-01-309a535169bb4e309449967f09ec695b,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best (known) information that is Given in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE01.02.04,https://www.notion.so/STATICS-RBSE01-02-6c301c95765a4081af0b7b4f6633e1d1,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Differentiate between a particle and a rigid body, given a diagram or description",2. description (convergence or non-convergence of forces),A,Multiple choice,Zoe,Yes,No,No,"particle, rigid body",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE03.01.05,https://www.notion.so/STATICS-RBSE03-01-c6e21957058b451ba6ec6a4ef4ecbf49,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best (unknown) information to Find in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE07.02.04,https://www.notion.so/STATICS-RBSE07-02-805e17a8514e43568c2571ac174d3171,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",2. good/bad sig figs,A,Multiple choice,Zoe,Yes,No,No,"conclusion, sig figs",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE03.01.03,https://www.notion.so/STATICS-RBSE03-01-c6e21957058b451ba6ec6a4ef4ecbf49,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best (unknown) information to Find in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE07.02.03,https://www.notion.so/STATICS-RBSE07-02-805e17a8514e43568c2571ac174d3171,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",2. good/bad sig figs,A,Multiple choice,Zoe,Yes,No,No,"conclusion, sig figs",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE05.01.01,https://www.notion.so/STATICS-RBSE05-01-da19772fd1774733949af0c7af8730f7,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Recognize the governing equations of equilibrium for rigid body equilibrium in 2D,1. vector,A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE07.01.03,https://www.notion.so/STATICS-RBSE07-01-ba2f43d3a10649768858bc501dc3bcc8,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",1. good/bad sentences,A,Multiple choice,Zoe,Yes,No,No,conclusion,Sean Maw,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE05.02.03,https://www.notion.so/STATICS-RBSE05-02-6c545a5dbf1747d4a778c81495217d2d,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Recognize the governing equations of equilibrium for rigid body equilibrium in 2D,2. scalar,A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE01.02.02,https://www.notion.so/STATICS-RBSE01-02-6c301c95765a4081af0b7b4f6633e1d1,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Differentiate between a particle and a rigid body, given a diagram or description",2. description (convergence or non-convergence of forces),A,Multiple choice,Zoe,Yes,No,No,"particle, rigid body",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE06.02.01,https://www.notion.so/STATICS-RBSE06-02-6671f193f4254548be169afd33f45ca5,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Recognize the governing equations of equilibrium for rigid body equilibrium in 3D,2. scalar,A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE04.01.07,https://www.notion.so/STATICS-RBSE04-01-507d407a43914e55b4aed3c30c51a37e,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Zoe,Yes,No,No,"2D, FBD, cable, collar",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE08.02.04,https://www.notion.so/STATICS-RBSE08-02-32129c101ad2482194f62df22f97b284,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Identify 2 and 3 force members,2. 2FMs (>1F at at least one point; 2FM or not 2FM),A,True or false,Zoe,Yes,No,No,2FM,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE01.01.02,https://www.notion.so/STATICS-RBSE01-01-d83bf0f4e47f47cb88d1a690b3310e2a,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Differentiate between a particle and a rigid body, given a diagram or description",1. diagram (convergence or non-convergence of forces),A,Multiple choice,Zoe,Yes,No,No,"particle, rigid body",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE08.04.03,https://www.notion.so/STATICS-RBSE08-04-6109e05212194e72abb6cc6a15fad084,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Identify 2 and 3 force members,4. 3FMs (>1F at at least one point; 3FM or not 3FM),A,True or false,Zoe,Yes,No,No,3FM,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE04.02.03,https://www.notion.so/STATICS-RBSE04-02-ed14934a6ee844f0a9a63b82229e5349,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",2. 3D (range of common 3D supports),A,Multiple choice,Zoe,Yes,No,No,"3D, FBD, ball-and-socket",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE08.02.01,https://www.notion.so/STATICS-RBSE08-02-32129c101ad2482194f62df22f97b284,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Identify 2 and 3 force members,2. 2FMs (>1F at at least one point; 2FM or not 2FM),A,True or false,Zoe,Yes,No,No,2FM,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE01.01.03,https://www.notion.so/STATICS-RBSE01-01-d83bf0f4e47f47cb88d1a690b3310e2a,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Differentiate between a particle and a rigid body, given a diagram or description",1. diagram (convergence or non-convergence of forces),A,Multiple choice,Zoe,Yes,No,No,"particle, rigid body",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE04.02.07,https://www.notion.so/STATICS-RBSE04-02-ed14934a6ee844f0a9a63b82229e5349,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",2. 3D (range of common 3D supports),A,Multiple choice,Zoe,Yes,No,No,"3D, FBD, hinge",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE04.01.08,https://www.notion.so/STATICS-RBSE04-01-507d407a43914e55b4aed3c30c51a37e,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Zoe,Yes,No,No,"2D, FBD, pin, roller",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE04.01.03,https://www.notion.so/STATICS-RBSE04-01-507d407a43914e55b4aed3c30c51a37e,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Zoe,Yes,No,No,"2D, FBD, pin, roller",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE07.03.04,https://www.notion.so/STATICS-RBSE07-03-79e3e53db5754d9b9c24a669e7dc6edc,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",3. good/bad units,A,Multiple choice,Zoe,Yes,No,No,"conclusion, units",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE03.02.05,https://www.notion.so/STATICS-RBSE03-02-d23b11744d0c4b739500ea17826f2e15,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best (unknown) information to Find in a simple scenario, given a description (words and diagram)",2. 3D (range of common 3D supports),A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE07.03.01,https://www.notion.so/STATICS-RBSE07-03-79e3e53db5754d9b9c24a669e7dc6edc,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",3. good/bad units,A,Multiple choice,Zoe,Yes,No,No,"conclusion, units",Zoe Mao,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE07.01.02,https://www.notion.so/STATICS-RBSE07-01-ba2f43d3a10649768858bc501dc3bcc8,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",1. good/bad sentences,A,Multiple choice,Zoe,Yes,No,No,conclusion,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE06.02.03,https://www.notion.so/STATICS-RBSE06-02-6671f193f4254548be169afd33f45ca5,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),Recognize the governing equations of equilibrium for rigid body equilibrium in 3D,2. scalar,A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE02.01.03,https://www.notion.so/STATICS-RBSE02-01-309a535169bb4e309449967f09ec695b,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best (known) information that is Given in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE04.01.09,https://www.notion.so/STATICS-RBSE04-01-507d407a43914e55b4aed3c30c51a37e,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Zoe,Yes,No,No,"2D, FBD, collar, smooth surface",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE03.01.04,https://www.notion.so/STATICS-RBSE03-01-c6e21957058b451ba6ec6a4ef4ecbf49,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best (unknown) information to Find in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE07.02.02,https://www.notion.so/STATICS-RBSE07-02-805e17a8514e43568c2571ac174d3171,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",2. good/bad sig figs,A,Multiple choice,Zoe,Yes,No,No,"conclusion, sig figs",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE04.02.08,https://www.notion.so/STATICS-RBSE04-02-ed14934a6ee844f0a9a63b82229e5349,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",2. 3D (range of common 3D supports),A,Multiple choice,Zoe,Yes,No,No,"3D, FBD, fixed support",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE03.02.03,https://www.notion.so/STATICS-RBSE03-02-d23b11744d0c4b739500ea17826f2e15,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best (unknown) information to Find in a simple scenario, given a description (words and diagram)",2. 3D (range of common 3D supports),A,Multiple choice,Caelia,Yes,No,No,,Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,,
STATICS-RBSE04.01.10,https://www.notion.so/STATICS-RBSE04-01-507d407a43914e55b4aed3c30c51a37e,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the best FBD in a simple scenario, given a description (words and diagram)",1. 2D (range of all 2D supports),A,Multiple choice,Zoe,Yes,No,No,"2D, FBD, fixed support",Nicholas Betancourt,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
STATICS-RBSE07.01.01,https://www.notion.so/STATICS-RBSE07-01-ba2f43d3a10649768858bc501dc3bcc8,Module 2: Identify and solve introductory level rigid body statics problems,4. Determine unknown forces and moments that will achieve static equilibrium (2D and 3D) for simple rigid bodies (RBSE),"Recognize the most appropriate conclusion to a simple problem, given a statement of the problem and a numeric answer",1. good/bad sentences,A,Multiple choice,Zoe,Yes,No,No,conclusion,Zoe Mao,"Oct 30, 2020 11:22 AM",Yes,No,Approved,Yes,N/A,N/A
